state,year,quarter,count,amount,district,latitude_x,longitude_x,latitude_y,longitude_y,latitude,longitude
Puducherry,2023,Q1,231274,329071483,Mahe,11.705340163218576,75.53349284323835,11.705340163218576,75.53349284323835,11.705340163218576,75.53349284323835
Puducherry,2023,Q2,8965912,11885508091,Puducherry,11.903461388137258,79.73437908136977,11.903461388137258,79.73437908136977,11.903461388137258,79.73437908136977
Puducherry,2023,Q2,1041312,1778086558,Yanam,16.72477466000321,82.2202950557603,16.72477466000321,82.2202950557603,16.72477466000321,82.2202950557603
Puducherry,2023,Q2,864821,1352373335,Karaikal,10.928358127471894,79.82407150068019,10.928358127471894,79.82407150068019,10.928358127471894,79.82407150068019
Puducherry,2023,Q2,258281,370765273,Mahe,11.705340163218576,75.53349284323835,11.705340163218576,75.53349284323835,11.705340163218576,75.53349284323835
Puducherry,2023,Q3,9920732,12685690675,Puducherry,11.903461388137258,79.73437908136977,11.903461388137258,79.73437908136977,11.903461388137258,79.73437908136977
Puducherry,2023,Q3,1173799,1858174993,Yanam,16.72477466000321,82.2202950557603,16.72477466000321,82.2202950557603,16.72477466000321,82.2202950557603
Puducherry,2023,Q3,995796,1505245274,Karaikal,10.928358127471894,79.82407150068019,10.928358127471894,79.82407150068019,10.928358127471894,79.82407150068019
Puducherry,2023,Q3,289314,395380897,Mahe,11.705340163218576,75.53349284323835,11.705340163218576,75.53349284323835,11.705340163218576,75.53349284323835
Puducherry,2023,Q4,10314854,12942285294,Puducherry,11.903461388137258,79.73437908136977,11.903461388137258,79.73437908136977,11.903461388137258,79.73437908136977
Puducherry,2023,Q4,1317482,2091174312,Yanam,16.72477466000321,82.2202950557603,16.72477466000321,82.2202950557603,16.72477466000321,82.2202950557603
Puducherry,2023,Q4,1035463,1560626471,Karaikal,10.928358127471894,79.82407150068019,10.928358127471894,79.82407150068019,10.928358127471894,79.82407150068019
Puducherry,2023,Q4,318364,430424473,Mahe,11.705340163218576,75.53349284323835,11.705340163218576,75.53349284323835,11.705340163218576,75.53349284323835
Puducherry,2024,Q1,10520253,12902478494,Puducherry,11.903461388137258,79.73437908136977,11.903461388137258,79.73437908136977,11.903461388137258,79.73437908136977
Puducherry,2024,Q1,1533353,2452769673,Yanam,16.72477466000321,82.2202950557603,16.72477466000321,82.2202950557603,16.72477466000321,82.2202950557603
Puducherry,2024,Q1,1084117,1611083094,Karaikal,10.928358127471894,79.82407150068019,10.928358127471894,79.82407150068019,10.928358127471894,79.82407150068019
Puducherry,2024,Q1,309227,420150716,Mahe,11.705340163218576,75.53349284323835,11.705340163218576,75.53349284323835,11.705340163218576,75.53349284323835
Punjab,2018,Q1,427197,563038260,Ludhiana,30.813353995786393,75.85920524130329,30.813353995786393,75.85920524130329,30.813353995786393,75.85920524130329
Punjab,2018,Q1,285119,465850273,Sas Nagar,30.641019737388714,76.73942370312189,30.641019737388714,76.73942370312189,30.641019737388714,76.73942370312189
Punjab,2018,Q1,131111,216716752,Patiala,30.325865423459323,76.36951665693532,30.325865423459323,76.36951665693532,30.325865423459323,76.36951665693532
Punjab,2018,Q1,118981,193577710,Jalandhar,31.23087261113195,75.58006776098746,31.23087261113195,75.58006776098746,31.23087261113195,75.58006776098746
Punjab,2018,Q1,100864,118915901,Fazilka,30.29131485743298,74.17684116064805,30.29131485743298,74.17684116064805,30.29131485743298,74.17684116064805
Punjab,2018,Q1,98115,200091373,Amritsar,31.640149030300712,74.92672285045667,31.640149030300712,74.92672285045667,31.640149030300712,74.92672285045667
Punjab,2018,Q1,96310,151709303,Bathinda,30.181561169858327,74.99685427663076,30.181561169858327,74.99685427663076,30.181561169858327,74.99685427663076
Punjab,2018,Q1,89227,118420389,Sangrur,30.229748019403175,75.85920524130329,30.229748019403175,75.85920524130329,30.229748019403175,75.85920524130329
Punjab,2018,Q1,65770,79325181,Kapurthala,31.332516647310786,75.39368078238793,31.332516647310786,75.39368078238793,31.332516647310786,75.39368078238793
Punjab,2018,Q1,51474,81047251,Pathankot,32.27843304939535,75.60334971122894,32.27843304939535,75.60334971122894,32.27843304939535,75.60334971122894
Punjab,2018,Q2,572930,935892631,Ludhiana,30.813353995786393,75.85920524130329,30.813353995786393,75.85920524130329,30.813353995786393,75.85920524130329
Punjab,2018,Q2,387752,730035482,Sas Nagar,30.641019737388714,76.73942370312189,30.641019737388714,76.73942370312189,30.641019737388714,76.73942370312189
Punjab,2018,Q2,196259,371254259,Patiala,30.325865423459323,76.36951665693532,30.325865423459323,76.36951665693532,30.325865423459323,76.36951665693532
Punjab,2018,Q2,158547,333928450,Jalandhar,31.23087261113195,75.58006776098746,31.23087261113195,75.58006776098746,31.23087261113195,75.58006776098746
Punjab,2018,Q2,147287,334246873,Amritsar,31.640149030300712,74.92672285045667,31.640149030300712,74.92672285045667,31.640149030300712,74.92672285045667
Punjab,2018,Q2,146307,267391852,Bathinda,30.181561169858327,74.99685427663076,30.181561169858327,74.99685427663076,30.181561169858327,74.99685427663076
Punjab,2018,Q2,132032,203431002,Fazilka,30.29131485743298,74.17684116064805,30.29131485743298,74.17684116064805,30.29131485743298,74.17684116064805
Punjab,2018,Q2,125761,193602226,Sangrur,30.229748019403175,75.85920524130329,30.229748019403175,75.85920524130329,30.229748019403175,75.85920524130329
Punjab,2018,Q2,80199,143776925,Kapurthala,31.332516647310786,75.39368078238793,31.332516647310786,75.39368078238793,31.332516647310786,75.39368078238793
Punjab,2018,Q2,78612,158739383,Pathankot,32.27843304939535,75.60334971122894,32.27843304939535,75.60334971122894,32.27843304939535,75.60334971122894
Punjab,2018,Q3,778963,1456417150,Ludhiana,30.813353995786393,75.85920524130329,30.813353995786393,75.85920524130329,30.813353995786393,75.85920524130329
Punjab,2018,Q3,547349,1070550639,Sas Nagar,30.641019737388714,76.73942370312189,30.641019737388714,76.73942370312189,30.641019737388714,76.73942370312189
Punjab,2018,Q3,250988,563579570,Patiala,30.325865423459323,76.36951665693532,30.325865423459323,76.36951665693532,30.325865423459323,76.36951665693532
Punjab,2018,Q3,215686,521388263,Jalandhar,31.23087261113195,75.58006776098746,31.23087261113195,75.58006776098746,31.23087261113195,75.58006776098746
Punjab,2018,Q3,206582,284133550,Sangrur,30.229748019403175,75.85920524130329,30.229748019403175,75.85920524130329,30.229748019403175,75.85920524130329
Punjab,2018,Q3,195357,530829226,Amritsar,31.640149030300712,74.92672285045667,31.640149030300712,74.92672285045667,31.640149030300712,74.92672285045667
Punjab,2018,Q3,187177,400049254,Bathinda,30.181561169858327,74.99685427663076,30.181561169858327,74.99685427663076,30.181561169858327,74.99685427663076
Punjab,2018,Q3,157892,270023103,Fazilka,30.29131485743298,74.17684116064805,30.29131485743298,74.17684116064805,30.29131485743298,74.17684116064805
Punjab,2018,Q3,108152,279349329,Pathankot,32.27843304939535,75.60334971122894,32.27843304939535,75.60334971122894,32.27843304939535,75.60334971122894
Punjab,2018,Q3,106984,188312115,Kapurthala,31.332516647310786,75.39368078238793,31.332516647310786,75.39368078238793,31.332516647310786,75.39368078238793
Punjab,2018,Q4,1098598,2226953590,Ludhiana,30.813353995786393,75.85920524130329,30.813353995786393,75.85920524130329,30.813353995786393,75.85920524130329
Punjab,2018,Q4,771033,1538255981,Sas Nagar,30.641019737388714,76.73942370312189,30.641019737388714,76.73942370312189,30.641019737388714,76.73942370312189
Punjab,2018,Q4,343229,854933124,Patiala,30.325865423459323,76.36951665693532,30.325865423459323,76.36951665693532,30.325865423459323,76.36951665693532
Punjab,2018,Q4,309298,787278146,Jalandhar,31.23087261113195,75.58006776098746,31.23087261113195,75.58006776098746,31.23087261113195,75.58006776098746
Punjab,2018,Q4,300930,429092237,Sangrur,30.229748019403175,75.85920524130329,30.229748019403175,75.85920524130329,30.229748019403175,75.85920524130329
Punjab,2018,Q4,300266,797440476,Amritsar,31.640149030300712,74.92672285045667,31.640149030300712,74.92672285045667,31.640149030300712,74.92672285045667
Punjab,2018,Q4,253384,614565899,Bathinda,30.181561169858327,74.99685427663076,30.181561169858327,74.99685427663076,30.181561169858327,74.99685427663076
Punjab,2018,Q4,213017,434770271,Fazilka,30.29131485743298,74.17684116064805,30.29131485743298,74.17684116064805,30.29131485743298,74.17684116064805
Punjab,2018,Q4,155199,443194938,Pathankot,32.27843304939535,75.60334971122894,32.27843304939535,75.60334971122894,32.27843304939535,75.60334971122894
Punjab,2018,Q4,140093,271879526,Kapurthala,31.332516647310786,75.39368078238793,31.332516647310786,75.39368078238793,31.332516647310786,75.39368078238793
Punjab,2019,Q1,1955827,3406467299,Ludhiana,30.813353995786393,75.85920524130329,30.813353995786393,75.85920524130329,30.813353995786393,75.85920524130329
Punjab,2019,Q1,1284091,2129328199,Sas Nagar,30.641019737388714,76.73942370312189,30.641019737388714,76.73942370312189,30.641019737388714,76.73942370312189
Punjab,2019,Q1,463733,969367415,Jalandhar,31.23087261113195,75.58006776098746,31.23087261113195,75.58006776098746,31.23087261113195,75.58006776098746
Punjab,2019,Q1,440799,957447018,Patiala,30.325865423459323,76.36951665693532,30.325865423459323,76.36951665693532,30.325865423459323,76.36951665693532
Punjab,2019,Q1,404192,922712816,Amritsar,31.640149030300712,74.92672285045667,31.640149030300712,74.92672285045667,31.640149030300712,74.92672285045667
Punjab,2019,Q1,366386,472831751,Sangrur,30.229748019403175,75.85920524130329,30.229748019403175,75.85920524130329,30.229748019403175,75.85920524130329
Punjab,2019,Q1,323075,712296730,Bathinda,30.181561169858327,74.99685427663076,30.181561169858327,74.99685427663076,30.181561169858327,74.99685427663076
Punjab,2019,Q1,273038,537572832,Fazilka,30.29131485743298,74.17684116064805,30.29131485743298,74.17684116064805,30.29131485743298,74.17684116064805
Punjab,2019,Q1,262162,366249498,Kapurthala,31.332516647310786,75.39368078238793,31.332516647310786,75.39368078238793,31.332516647310786,75.39368078238793
Punjab,2019,Q1,159087,333307889,Hoshiarpur,31.645481863050957,75.81271993338781,31.645481863050957,75.81271993338781,31.645481863050957,75.81271993338781
Punjab,2019,Q2,2861806,6103196266,Ludhiana,30.813353995786393,75.85920524130329,30.813353995786393,75.85920524130329,30.813353995786393,75.85920524130329
Punjab,2019,Q2,1651321,3186753121,Sas Nagar,30.641019737388714,76.73942370312189,30.641019737388714,76.73942370312189,30.641019737388714,76.73942370312189
Punjab,2019,Q2,606445,1344928164,Jalandhar,31.23087261113195,75.58006776098746,31.23087261113195,75.58006776098746,31.23087261113195,75.58006776098746
Punjab,2019,Q2,464671,1153431871,Amritsar,31.640149030300712,74.92672285045667,31.640149030300712,74.92672285045667,31.640149030300712,74.92672285045667
Punjab,2019,Q2,428732,1033453294,Patiala,30.325865423459323,76.36951665693532,30.325865423459323,76.36951665693532,30.325865423459323,76.36951665693532
Punjab,2019,Q2,314775,796164323,Bathinda,30.181561169858327,74.99685427663076,30.181561169858327,74.99685427663076,30.181561169858327,74.99685427663076
Punjab,2019,Q2,289692,450106236,Kapurthala,31.332516647310786,75.39368078238793,31.332516647310786,75.39368078238793,31.332516647310786,75.39368078238793
Punjab,2019,Q2,288602,525049272,Sangrur,30.229748019403175,75.85920524130329,30.229748019403175,75.85920524130329,30.229748019403175,75.85920524130329
Punjab,2019,Q2,244089,576108452,Fazilka,30.29131485743298,74.17684116064805,30.29131485743298,74.17684116064805,30.29131485743298,74.17684116064805
Punjab,2019,Q2,160293,445515294,Pathankot,32.27843304939535,75.60334971122894,32.27843304939535,75.60334971122894,32.27843304939535,75.60334971122894
Punjab,2019,Q3,3105207,7455507218,Ludhiana,30.813353995786393,75.85920524130329,30.813353995786393,75.85920524130329,30.813353995786393,75.85920524130329
Punjab,2019,Q3,2133485,3949329973,Sas Nagar,30.641019737388714,76.73942370312189,30.641019737388714,76.73942370312189,30.641019737388714,76.73942370312189
Punjab,2019,Q3,758891,1632069019,Jalandhar,31.23087261113195,75.58006776098746,31.23087261113195,75.58006776098746,31.23087261113195,75.58006776098746
Punjab,2019,Q3,675647,1486947290,Amritsar,31.640149030300712,74.92672285045667,31.640149030300712,74.92672285045667,31.640149030300712,74.92672285045667
Punjab,2019,Q3,648561,1363591162,Patiala,30.325865423459323,76.36951665693532,30.325865423459323,76.36951665693532,30.325865423459323,76.36951665693532
Punjab,2019,Q3,494918,565670361,Kapurthala,31.332516647310786,75.39368078238793,31.332516647310786,75.39368078238793,31.332516647310786,75.39368078238793
Punjab,2019,Q3,416734,972384572,Bathinda,30.181561169858327,74.99685427663076,30.181561169858327,74.99685427663076,30.181561169858327,74.99685427663076
Punjab,2019,Q3,330365,654399189,Sangrur,30.229748019403175,75.85920524130329,30.229748019403175,75.85920524130329,30.229748019403175,75.85920524130329
Punjab,2019,Q3,314556,672363454,Fazilka,30.29131485743298,74.17684116064805,30.29131485743298,74.17684116064805,30.29131485743298,74.17684116064805
Punjab,2019,Q3,217743,530602505,Pathankot,32.27843304939535,75.60334971122894,32.27843304939535,75.60334971122894,32.27843304939535,75.60334971122894
Punjab,2019,Q4,3939299,9747197706,Ludhiana,30.813353995786393,75.85920524130329,30.813353995786393,75.85920524130329,30.813353995786393,75.85920524130329
Punjab,2019,Q4,2685032,4949390532,Sas Nagar,30.641019737388714,76.73942370312189,30.641019737388714,76.73942370312189,30.641019737388714,76.73942370312189
Punjab,2019,Q4,980520,2169729877,Jalandhar,31.23087261113195,75.58006776098746,31.23087261113195,75.58006776098746,31.23087261113195,75.58006776098746
Punjab,2019,Q4,829302,1950326012,Amritsar,31.640149030300712,74.92672285045667,31.640149030300712,74.92672285045667,31.640149030300712,74.92672285045667
Punjab,2019,Q4,799674,1781269263,Patiala,30.325865423459323,76.36951665693532,30.325865423459323,76.36951665693532,30.325865423459323,76.36951665693532
Punjab,2019,Q4,667137,741334179,Kapurthala,31.332516647310786,75.39368078238793,31.332516647310786,75.39368078238793,31.332516647310786,75.39368078238793
Punjab,2019,Q4,532029,1239636960,Bathinda,30.181561169858327,74.99685427663076,30.181561169858327,74.99685427663076,30.181561169858327,74.99685427663076
Punjab,2019,Q4,448960,870965377,Sangrur,30.229748019403175,75.85920524130329,30.229748019403175,75.85920524130329,30.229748019403175,75.85920524130329
Punjab,2019,Q4,425525,946156853,Fazilka,30.29131485743298,74.17684116064805,30.29131485743298,74.17684116064805,30.29131485743298,74.17684116064805
Punjab,2019,Q4,280434,697314026,Pathankot,32.27843304939535,75.60334971122894,32.27843304939535,75.60334971122894,32.27843304939535,75.60334971122894
Punjab,2020,Q1,4234211,9811040748,Ludhiana,30.813353995786393,75.85920524130329,30.813353995786393,75.85920524130329,30.813353995786393,75.85920524130329
Punjab,2020,Q1,2856044,4802064278,Sas Nagar,30.641019737388714,76.73942370312189,30.641019737388714,76.73942370312189,30.641019737388714,76.73942370312189
Punjab,2020,Q1,1138166,2475070637,Jalandhar,31.23087261113195,75.58006776098746,31.23087261113195,75.58006776098746,31.23087261113195,75.58006776098746
Punjab,2020,Q1,960246,2170491285,Amritsar,31.640149030300712,74.92672285045667,31.640149030300712,74.92672285045667,31.640149030300712,74.92672285045667
Punjab,2020,Q1,886202,1884698406,Patiala,30.325865423459323,76.36951665693532,30.325865423459323,76.36951665693532,30.325865423459323,76.36951665693532
Punjab,2020,Q1,733357,736259091,Kapurthala,31.332516647310786,75.39368078238793,31.332516647310786,75.39368078238793,31.332516647310786,75.39368078238793
Punjab,2020,Q1,601259,1321796468,Bathinda,30.181561169858327,74.99685427663076,30.181561169858327,74.99685427663076,30.181561169858327,74.99685427663076
Punjab,2020,Q1,500308,1106991298,Fazilka,30.29131485743298,74.17684116064805,30.29131485743298,74.17684116064805,30.29131485743298,74.17684116064805
Punjab,2020,Q1,464316,899705429,Sangrur,30.229748019403175,75.85920524130329,30.229748019403175,75.85920524130329,30.229748019403175,75.85920524130329
Punjab,2020,Q1,321185,613999219,Hoshiarpur,31.645481863050957,75.81271993338781,31.645481863050957,75.81271993338781,31.645481863050957,75.81271993338781
Punjab,2020,Q2,3918678,9202417232,Ludhiana,30.813353995786393,75.85920524130329,30.813353995786393,75.85920524130329,30.813353995786393,75.85920524130329
Punjab,2020,Q2,1839791,3374122041,Sas Nagar,30.641019737388714,76.73942370312189,30.641019737388714,76.73942370312189,30.641019737388714,76.73942370312189
Punjab,2020,Q2,1023443,2169814875,Jalandhar,31.23087261113195,75.58006776098746,31.23087261113195,75.58006776098746,31.23087261113195,75.58006776098746
Punjab,2020,Q2,968730,2109955827,Amritsar,31.640149030300712,74.92672285045667,31.640149030300712,74.92672285045667,31.640149030300712,74.92672285045667
Punjab,2020,Q2,922228,1936659811,Patiala,30.325865423459323,76.36951665693532,30.325865423459323,76.36951665693532,30.325865423459323,76.36951665693532
Punjab,2020,Q2,627821,1418732928,Bathinda,30.181561169858327,74.99685427663076,30.181561169858327,74.99685427663076,30.181561169858327,74.99685427663076
Punjab,2020,Q2,593260,1345296833,Fazilka,30.29131485743298,74.17684116064805,30.29131485743298,74.17684116064805,30.29131485743298,74.17684116064805
Punjab,2020,Q2,497181,1065127674,Sangrur,30.229748019403175,75.85920524130329,30.229748019403175,75.85920524130329,30.229748019403175,75.85920524130329
Punjab,2020,Q2,430930,740901804,Hoshiarpur,31.645481863050957,75.81271993338781,31.645481863050957,75.81271993338781,31.645481863050957,75.81271993338781
Punjab,2020,Q2,394701,828442435,Pathankot,32.27843304939535,75.60334971122894,32.27843304939535,75.60334971122894,32.27843304939535,75.60334971122894
Punjab,2020,Q3,5373096,13411978555,Ludhiana,30.813353995786393,75.85920524130329,30.813353995786393,75.85920524130329,30.813353995786393,75.85920524130329
Punjab,2020,Q3,2481665,4322991690,Sas Nagar,30.641019737388714,76.73942370312189,30.641019737388714,76.73942370312189,30.641019737388714,76.73942370312189
Punjab,2020,Q3,1171180,2977010022,Amritsar,31.640149030300712,74.92672285045667,31.640149030300712,74.92672285045667,31.640149030300712,74.92672285045667
Punjab,2020,Q3,1143419,2630961420,Jalandhar,31.23087261113195,75.58006776098746,31.23087261113195,75.58006776098746,31.23087261113195,75.58006776098746
Punjab,2020,Q3,1133088,2639345147,Patiala,30.325865423459323,76.36951665693532,30.325865423459323,76.36951665693532,30.325865423459323,76.36951665693532
Punjab,2020,Q3,761837,1942683602,Bathinda,30.181561169858327,74.99685427663076,30.181561169858327,74.99685427663076,30.181561169858327,74.99685427663076
Punjab,2020,Q3,650223,1533956137,Fazilka,30.29131485743298,74.17684116064805,30.29131485743298,74.17684116064805,30.29131485743298,74.17684116064805
Punjab,2020,Q3,520244,1244533965,Sangrur,30.229748019403175,75.85920524130329,30.229748019403175,75.85920524130329,30.229748019403175,75.85920524130329
Punjab,2020,Q3,447422,1117386418,Pathankot,32.27843304939535,75.60334971122894,32.27843304939535,75.60334971122894,32.27843304939535,75.60334971122894
Punjab,2020,Q3,444703,938565050,Hoshiarpur,31.645481863050957,75.81271993338781,31.645481863050957,75.81271993338781,31.645481863050957,75.81271993338781
Punjab,2020,Q4,6433526,16002263104,Ludhiana,30.813353995786393,75.85920524130329,30.813353995786393,75.85920524130329,30.813353995786393,75.85920524130329
Punjab,2020,Q4,3755533,6001552668,Sas Nagar,30.641019737388714,76.73942370312189,30.641019737388714,76.73942370312189,30.641019737388714,76.73942370312189
Punjab,2020,Q4,1634555,4214164098,Amritsar,31.640149030300712,74.92672285045667,31.640149030300712,74.92672285045667,31.640149030300712,74.92672285045667
Punjab,2020,Q4,1580719,3741094568,Patiala,30.325865423459323,76.36951665693532,30.325865423459323,76.36951665693532,30.325865423459323,76.36951665693532
Punjab,2020,Q4,1514774,3490141380,Jalandhar,31.23087261113195,75.58006776098746,31.23087261113195,75.58006776098746,31.23087261113195,75.58006776098746
Punjab,2020,Q4,1029813,2560230080,Bathinda,30.181561169858327,74.99685427663076,30.181561169858327,74.99685427663076,30.181561169858327,74.99685427663076
Punjab,2020,Q4,898108,2330645109,Fazilka,30.29131485743298,74.17684116064805,30.29131485743298,74.17684116064805,30.29131485743298,74.17684116064805
Punjab,2020,Q4,709657,1815228277,Sangrur,30.229748019403175,75.85920524130329,30.229748019403175,75.85920524130329,30.229748019403175,75.85920524130329
Punjab,2020,Q4,613446,1556030355,Pathankot,32.27843304939535,75.60334971122894,32.27843304939535,75.60334971122894,32.27843304939535,75.60334971122894
Punjab,2020,Q4,584688,1343655246,Hoshiarpur,31.645481863050957,75.81271993338781,31.645481863050957,75.81271993338781,31.645481863050957,75.81271993338781
Punjab,2021,Q1,8956495,19225271865,Ludhiana,30.813353995786393,75.85920524130329,30.813353995786393,75.85920524130329,30.813353995786393,75.85920524130329
Punjab,2021,Q1,4469959,6737530092,Sas Nagar,30.641019737388714,76.73942370312189,30.641019737388714,76.73942370312189,30.641019737388714,76.73942370312189
Punjab,2021,Q1,1823100,4535248139,Amritsar,31.640149030300712,74.92672285045667,31.640149030300712,74.92672285045667,31.640149030300712,74.92672285045667
Punjab,2021,Q1,1716126,3828908006,Jalandhar,31.23087261113195,75.58006776098746,31.23087261113195,75.58006776098746,31.23087261113195,75.58006776098746
Punjab,2021,Q1,1594101,3743416293,Patiala,30.325865423459323,76.36951665693532,30.325865423459323,76.36951665693532,30.325865423459323,76.36951665693532
Punjab,2021,Q1,1089719,2681512020,Bathinda,30.181561169858327,74.99685427663076,30.181561169858327,74.99685427663076,30.181561169858327,74.99685427663076
Punjab,2021,Q1,926196,2485697202,Fazilka,30.29131485743298,74.17684116064805,30.29131485743298,74.17684116064805,30.29131485743298,74.17684116064805
Punjab,2021,Q1,697801,1779386402,Sangrur,30.229748019403175,75.85920524130329,30.229748019403175,75.85920524130329,30.229748019403175,75.85920524130329
Punjab,2021,Q1,585780,1384031539,Hoshiarpur,31.645481863050957,75.81271993338781,31.645481863050957,75.81271993338781,31.645481863050957,75.81271993338781
Punjab,2021,Q1,570864,1486337867,Pathankot,32.27843304939535,75.60334971122894,32.27843304939535,75.60334971122894,32.27843304939535,75.60334971122894
Punjab,2021,Q2,11475061,23530471085,Ludhiana,30.813353995786393,75.85920524130329,30.813353995786393,75.85920524130329,30.813353995786393,75.85920524130329
Punjab,2021,Q2,4707042,7288830376,Sas Nagar,30.641019737388714,76.73942370312189,30.641019737388714,76.73942370312189,30.641019737388714,76.73942370312189
Punjab,2021,Q2,2166296,5279064151,Amritsar,31.640149030300712,74.92672285045667,31.640149030300712,74.92672285045667,31.640149030300712,74.92672285045667
Punjab,2021,Q2,1968477,4316968650,Jalandhar,31.23087261113195,75.58006776098746,31.23087261113195,75.58006776098746,31.23087261113195,75.58006776098746
Punjab,2021,Q2,1870993,4409169677,Patiala,30.325865423459323,76.36951665693532,30.325865423459323,76.36951665693532,30.325865423459323,76.36951665693532
Punjab,2021,Q2,1271905,3102199906,Bathinda,30.181561169858327,74.99685427663076,30.181561169858327,74.99685427663076,30.181561169858327,74.99685427663076
Punjab,2021,Q2,1140866,2840373948,Fazilka,30.29131485743298,74.17684116064805,30.29131485743298,74.17684116064805,30.29131485743298,74.17684116064805
Punjab,2021,Q2,852138,2194371528,Sangrur,30.229748019403175,75.85920524130329,30.229748019403175,75.85920524130329,30.229748019403175,75.85920524130329
Punjab,2021,Q2,731752,1772534610,Pathankot,32.27843304939535,75.60334971122894,32.27843304939535,75.60334971122894,32.27843304939535,75.60334971122894
Punjab,2021,Q2,721249,1657693325,Hoshiarpur,31.645481863050957,75.81271993338781,31.645481863050957,75.81271993338781,31.645481863050957,75.81271993338781
Punjab,2021,Q3,16104345,30807741534,Ludhiana,30.813353995786393,75.85920524130329,30.813353995786393,75.85920524130329,30.813353995786393,75.85920524130329
Punjab,2021,Q3,6040235,8963728598,Sas Nagar,30.641019737388714,76.73942370312189,30.641019737388714,76.73942370312189,30.641019737388714,76.73942370312189
Punjab,2021,Q3,2859630,6530832877,Amritsar,31.640149030300712,74.92672285045667,31.640149030300712,74.92672285045667,31.640149030300712,74.92672285045667
Punjab,2021,Q3,2663707,5579482421,Jalandhar,31.23087261113195,75.58006776098746,31.23087261113195,75.58006776098746,31.23087261113195,75.58006776098746
Punjab,2021,Q3,2400121,5270148761,Patiala,30.325865423459323,76.36951665693532,30.325865423459323,76.36951665693532,30.325865423459323,76.36951665693532
Punjab,2021,Q3,1647401,3788551283,Bathinda,30.181561169858327,74.99685427663076,30.181561169858327,74.99685427663076,30.181561169858327,74.99685427663076
Punjab,2021,Q3,1378018,3111874915,Fazilka,30.29131485743298,74.17684116064805,30.29131485743298,74.17684116064805,30.29131485743298,74.17684116064805
Punjab,2021,Q3,1015897,2422730555,Sangrur,30.229748019403175,75.85920524130329,30.229748019403175,75.85920524130329,30.229748019403175,75.85920524130329
Punjab,2021,Q3,936270,2224480978,Pathankot,32.27843304939535,75.60334971122894,32.27843304939535,75.60334971122894,32.27843304939535,75.60334971122894
Punjab,2021,Q3,907847,1983363435,Hoshiarpur,31.645481863050957,75.81271993338781,31.645481863050957,75.81271993338781,31.645481863050957,75.81271993338781
Punjab,2021,Q4,19553778,39292772660,Ludhiana,30.813353995786393,75.85920524130329,30.813353995786393,75.85920524130329,30.813353995786393,75.85920524130329
Punjab,2021,Q4,7503637,11088791931,Sas Nagar,30.641019737388714,76.73942370312189,30.641019737388714,76.73942370312189,30.641019737388714,76.73942370312189
Punjab,2021,Q4,3576353,8606940269,Amritsar,31.640149030300712,74.92672285045667,31.640149030300712,74.92672285045667,31.640149030300712,74.92672285045667
Punjab,2021,Q4,3218973,7030833843,Jalandhar,31.23087261113195,75.58006776098746,31.23087261113195,75.58006776098746,31.23087261113195,75.58006776098746
Punjab,2021,Q4,2901070,6755184061,Patiala,30.325865423459323,76.36951665693532,30.325865423459323,76.36951665693532,30.325865423459323,76.36951665693532
Punjab,2021,Q4,2056317,4674339276,Bathinda,30.181561169858327,74.99685427663076,30.181561169858327,74.99685427663076,30.181561169858327,74.99685427663076
Punjab,2021,Q4,1650972,4131028405,Fazilka,30.29131485743298,74.17684116064805,30.29131485743298,74.17684116064805,30.29131485743298,74.17684116064805
Punjab,2021,Q4,1205039,3205553098,Sangrur,30.229748019403175,75.85920524130329,30.229748019403175,75.85920524130329,30.229748019403175,75.85920524130329
Punjab,2021,Q4,1200445,2875653268,Pathankot,32.27843304939535,75.60334971122894,32.27843304939535,75.60334971122894,32.27843304939535,75.60334971122894
Punjab,2021,Q4,1175355,2110713842,Kapurthala,31.332516647310786,75.39368078238793,31.332516647310786,75.39368078238793,31.332516647310786,75.39368078238793
Punjab,2022,Q1,21131450,40193189296,Ludhiana,30.813353995786393,75.85920524130329,30.813353995786393,75.85920524130329,30.813353995786393,75.85920524130329
Punjab,2022,Q1,8233644,11945087945,Sas Nagar,30.641019737388714,76.73942370312189,30.641019737388714,76.73942370312189,30.641019737388714,76.73942370312189
Punjab,2022,Q1,4020245,9595112041,Amritsar,31.640149030300712,74.92672285045667,31.640149030300712,74.92672285045667,31.640149030300712,74.92672285045667
Punjab,2022,Q1,3480708,7482301985,Jalandhar,31.23087261113195,75.58006776098746,31.23087261113195,75.58006776098746,31.23087261113195,75.58006776098746
Punjab,2022,Q1,3167322,7185470674,Patiala,30.325865423459323,76.36951665693532,30.325865423459323,76.36951665693532,30.325865423459323,76.36951665693532
Punjab,2022,Q1,2252561,5132201177,Bathinda,30.181561169858327,74.99685427663076,30.181561169858327,74.99685427663076,30.181561169858327,74.99685427663076
Punjab,2022,Q1,1942203,4723173436,Fazilka,30.29131485743298,74.17684116064805,30.29131485743298,74.17684116064805,30.29131485743298,74.17684116064805
Punjab,2022,Q1,1380244,3057799524,Pathankot,32.27843304939535,75.60334971122894,32.27843304939535,75.60334971122894,32.27843304939535,75.60334971122894
Punjab,2022,Q1,1350576,3436077358,Sangrur,30.229748019403175,75.85920524130329,30.229748019403175,75.85920524130329,30.229748019403175,75.85920524130329
Punjab,2022,Q1,1326492,2322895082,Kapurthala,31.332516647310786,75.39368078238793,31.332516647310786,75.39368078238793,31.332516647310786,75.39368078238793
